-110100-110:0,2 9.31779947883651
0110-1010-1:0,0 10.0
0101-10-110:1,2 4.7789044666938905
01-111-10-11:0,0 5.0
10-101010-1:0,1 4.750001007774454
1000010-10:2,0 9.0253689318359
1000010-10:2,2 9.463238603241788
11-1-10110-1:2,1 5.0
11-10-11000:1,0 4.766851545492119
-11-1011000:2,0 -9.99792049263919
011-1-1101-1:2,0 -10.0
-11-1011000:2,2 -9.909088498998809
-11-1011000:2,1 -9.923802115931094
-11-101-1101:1,0 -10.0
0001-1110-1:2,1 9.499994848193934
010101-1-10:0,0 0.06837075317242798
-1-10110010:0,2 10.0
11-1-1010-11:1,1 5.0
0101-11-100:0,2 10.0
0101-11-100:0,0 9.5
-10-11101-11:0,1 10.0
1-11-101000:1,1 -9.957653026663879
-1111-101-10:2,2 10.0
010101-1-10:0,2 -9.860671130708246
-10-1010110:2,2 9.499999999673749
1100-1010-1:2,1 -9.979201121971993
01-110010-1:2,1 9.49999943422685
00101-101-1:2,0 -9.93709299828245
001-10011-1:0,0 -9.99909748946689
-100001-111:1,0 10.0
1-100-10101:2,1 10.0
-100001-111:1,1 -9.99977348658562
00110000-1:0,1 8.88166732907405
00110000-1:0,0 8.951389914384226
001-10011-1:0,1 4.683657177581628
00-11-11010:2,2 9.5
001-11001-1:2,0 -9.998538568285987
00-11-11010:2,0 10.0
01-1-11110-1:2,1 5.0
-110100-101:0,2 0.03322976406957093
0-11010000:0,0 0.034521536779022935
001011-10-1:0,1 4.749820528599027
001011-10-1:0,0 -9.811590519640736
-10-10111-11:1,0 5.0
00011-10-11:0,2 -9.914328103942402
00011-10-11:0,1 -1.0512103625299612E-8
00011-10-11:0,0 4.75
01001-1000:1,0 -9.969112192966026
01010-11-10:2,2 -9.999291151964721
01-10010-11:2,0 0.08481752014971865
1100-110-10:0,2 4.75
1-100-10110:2,2 -9.986745702072032
01-11-1110-1:2,1 -10.0
1100-100-11:1,0 -9.984491101305323
1100-100-11:1,2 0.08977182933947946
0-1-1-111110:0,0 10.0
00110-101-1:2,0 0.0018521394967098012
100101-10-1:2,1 10.0
110-10-1-111:0,2 -10.0
010011-1-10:0,2 9.429207279200197
0-10-101011:1,1 -9.999999994334999
010011-1-10:0,0 -9.999937650319234
-110001-110:1,1 9.5
11000-110-1:2,1 -9.84653747545683
-110001-110:1,0 10.0
1-1-1-110110:2,2 5.0
0-10-111010:0,0 9.5
0-10-111010:0,2 9.459775844089275
-10010-1011:1,1 4.7493921613629375
010-1101-10:2,2 4.749999060174479
-1-10110001:0,2 10.0
0-1001011-1:0,2 9.5
1001000-10:1,2 6.01755089193042E-4
-1101-11-110:0,2 10.0
1001000-10:1,1 -9.99816260692773
0-1001011-1:0,0 9.499999999656657
01010-1-110:1,1 4.75
0-11000001:1,0 0.008027054565496489
0-11000001:1,1 0.005821718372059859
0-11000001:1,2 4.505474521238196
1-10-100101:2,1 -9.999999936365107
-1110-11-110:1,0 10.0
00-11-11001:2,0 10.0
01100-110-1:0,0 -9.999298210532743
00-11-11001:2,1 9.5
1-1001-1010:0,2 9.49867647715215
110-11-11-10:0,2 -10.0
1010-1-111-1:0,1 -10.0
11011-1-10-1:0,2 10.0
1-10-111000:2,2 4.75
1-10-111000:2,1 -1.7269457492769143E-6
1-1110-101-1:2,0 5.0
1-10-111000:2,0 4.749999905957234
-110001-101:1,0 10.0
-110001-101:1,1 -9.86096657432273
10011-10-10:2,0 -9.939157614749323
0010011-1-1:0,1 9.499988962006185
000011-100:0,1 -9.994627321454614
10011-10-10:2,2 -9.93919646373706
000011-100:0,0 -9.952789218976458
110-1-10010:1,2 10.0
0010011-1-1:0,0 9.328438679995015
0-1110010-1:2,1 -9.808467858743766
-101000-111:0,1 9.415037413390483
00-101-1011:1,0 -10.0
0011-1001-1:2,0 9.499882001340378
1-1-1101000:1,1 -9.989726202250822
0101-1-1010:2,0 9.459722905681486
0101-1-1010:2,2 9.5
1010000-10:1,1 -9.96779311022352
-11010-1010:1,1 4.75
00-10111-10:1,0 4.75
1010000-10:1,2 -9.883090534273046
100100-11-1:0,2 9.5
1010000-10:1,0 8.938553644482452
110-101-11-1:0,2 -10.0
10-1110-100:1,2 -9.999720310604669
100100-11-1:0,1 4.75
11000-10-11:1,0 -9.999931371253657
101-10-1001:0,1 9.498876976607086
11000-10-11:1,1 -1.0258383398760827E-9
0110-10-101:2,1 -0.09299177868693166
000010-110:1,2 -9.969592749062388
000010-110:1,0 -9.876479008501331
0-100-11011:1,0 -9.999999992251018
-100-101110:0,1 -9.999991475185322
-1-10011100:2,2 -10.0
-100-101110:0,2 -9.931328627211006
-1-10011100:2,1 -9.838065543154132
110-1-10-111:0,2 10.0
0100-11-110:2,2 9.5
101-1001-10:1,2 -10.0
101-1001-10:1,1 -10.0
